firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source
MI115072,Partners,Springfield,Keweenaw,MI,General,1998,15,(470)-269-2562,law809.com,Michigan State Bar - dir.michbar.org
MI666039,Varnum - Keweenaw Office,Springfield,Keweenaw,MI,Multi-specialty,2002,29,(449)-499-9045,legal956.com,Michigan State Bar - dir.michbar.org
MI330681,Williams & Associates,Springfield,Keweenaw,MI,Multi-specialty,1963,38,(673)-637-5104,law756.com,Michigan State Bar - dir.michbar.org
MI361805,Bodman - Lake Office,Springfield,Lake,MI,Multi-specialty,2003,50,(492)-622-3969,law197.com,Michigan State Bar - dir.michbar.org
MI314406,Counsel,Springfield,Lake,MI,Litigation,1981,3,(906)-670-4016,firm705.com,Michigan State Bar - dir.michbar.org
MI760229,Davis & Associates,Springfield,Lake,MI,Corporate,1951,5,(897)-285-5246,law443.com,Michigan State Bar - dir.michbar.org
MI760625,Dzurus PC - Lake Office,Springfield,Lake,MI,Real Estate,2011,40,(354)-767-7922,firm255.com,Michigan State Bar - dir.michbar.org
MI866808,Honigman - Lake Office,Springfield,Lake,MI,Civil,1963,13,(705)-439-5025,firm966.com,Michigan State Bar - dir.michbar.org
MI638649,Johnson & Associates,Springfield,Lake,MI,Real Estate,2005,42,(489)-889-7468,law328.com,Michigan State Bar - dir.michbar.org
MI897392,Jones & Associates,Springfield,Lake,MI,Multi-specialty,1992,46,(358)-867-6003,legal14.com,Michigan State Bar - dir.michbar.org
MI676288,Kitch Drutchas Wagner - Lake Office,Springfield,Lake,MI,General,1964,30,(434)-968-3100,legal467.com,Michigan State Bar - dir.michbar.org
MI426104,Law Firm,Springfield,Lake,MI,Civil,2006,22,(948)-240-7562,legal862.com,Michigan State Bar - dir.michbar.org
MI647896,Legal Group,Springfield,Lake,MI,Family,1984,2,(271)-445-1038,law898.com,Michigan State Bar - dir.michbar.org
MI180070,Miller & Associates,Springfield,Lake,MI,Family,2020,33,(560)-799-3181,firm557.com,Michigan State Bar - dir.michbar.org
MI590829,Partners,Springfield,Lake,MI,Family,1954,43,(207)-466-1053,legal404.com,Michigan State Bar - dir.michbar.org
MI683974,Rodriguez & Associates,Springfield,Lake,MI,Litigation,1991,37,(640)-985-7585,legal128.com,Michigan State Bar - dir.michbar.org
MI354791,Associates,Springfield,Lapeer,MI,Family,1964,35,(733)-806-5299,law45.com,Michigan State Bar - dir.michbar.org
MI873950,Breen Tomlinson Fromm - Lapeer Office,Springfield,Lapeer,MI,Litigation,1966,19,(204)-260-1243,firm439.com,Michigan State Bar - dir.michbar.org
MI872361,Brown & Associates,Springfield,Lapeer,MI,Real Estate,1997,40,(214)-456-8023,law45.com,Michigan State Bar - dir.michbar.org
MI605745,Clark Hill - Lapeer Office,Springfield,Lapeer,MI,Civil,1983,13,(889)-316-6636,legal93.com,Michigan State Bar - dir.michbar.org
MI780007,Garcia & Associates,Springfield,Lapeer,MI,Real Estate,1990,10,(891)-219-2629,legal149.com,Michigan State Bar - dir.michbar.org
MI713811,Law Firm,Springfield,Lapeer,MI,Real Estate,1958,21,(703)-814-5681,law450.com,Michigan State Bar - dir.michbar.org
MI826878,Partners,Springfield,Lapeer,MI,Multi-specialty,1993,13,(716)-752-9430,firm981.com,Michigan State Bar - dir.michbar.org
MI225800,Sinas Dramis Busema - Lapeer Office,Springfield,Lapeer,MI,General,1983,23,(925)-272-2885,legal214.com,Michigan State Bar - dir.michbar.org
MI559402,Smith & Associates,Springfield,Lapeer,MI,Litigation,1994,45,(946)-745-2790,law859.com,Michigan State Bar - dir.michbar.org
MI959647,Williams & Associates,Springfield,Lapeer,MI,Family,1961,39,(285)-573-3533,firm19.com,Michigan State Bar - dir.michbar.org
MI787064,Associates,Springfield,Leelanau,MI,Family,1989,36,(391)-625-2829,law20.com,Michigan State Bar - dir.michbar.org
MI320148,Braun Kendrick Finkbeiner - Leelanau Office,Springfield,Leelanau,MI,Corporate,1994,43,(398)-833-9876,law984.com,Michigan State Bar - dir.michbar.org
MI636338,Butzel Long - Leelanau Office,Springfield,Leelanau,MI,Corporate,1950,41,(704)-481-5675,firm129.com,Michigan State Bar - dir.michbar.org
MI657396,Counsel,Springfield,Leelanau,MI,Multi-specialty,1985,23,(391)-359-4438,legal132.com,Michigan State Bar - dir.michbar.org
MI781542,Davis & Associates,Springfield,Leelanau,MI,Litigation,2003,11,(424)-646-2531,firm690.com,Michigan State Bar - dir.michbar.org
MI275011,Johnson & Associates,Springfield,Leelanau,MI,Multi-specialty,2019,38,(745)-219-7949,legal767.com,Michigan State Bar - dir.michbar.org
MI555739,Plunkett Cooney - Leelanau Office,Springfield,Leelanau,MI,General,1970,10,(687)-425-2786,law883.com,Michigan State Bar - dir.michbar.org
MI234645,Williams & Associates,Springfield,Leelanau,MI,Real Estate,1969,42,(891)-621-8263,firm776.com,Michigan State Bar - dir.michbar.org
MI571932,Breen Tomlinson Fromm - Lenawee Office,Springfield,Lenawee,MI,General,1992,25,(376)-382-4883,legal113.com,Michigan State Bar - dir.michbar.org
MI539343,Brown & Associates,Springfield,Lenawee,MI,Corporate,1977,25,(641)-641-8915,legal429.com,Michigan State Bar - dir.michbar.org
MI408338,Garan Lucow Miller - Lenawee Office,Springfield,Lenawee,MI,Real Estate,1973,48,(326)-468-6314,law457.com,Michigan State Bar - dir.michbar.org
MI776891,Honigman - Lenawee Office,Springfield,Lenawee,MI,General,2018,24,(267)-753-1387,firm552.com,Michigan State Bar - dir.michbar.org
MI433124,Jones & Associates,Springfield,Lenawee,MI,Multi-specialty,2010,44,(494)-210-6095,law894.com,Michigan State Bar - dir.michbar.org
MI431560,Law Firm,Springfield,Lenawee,MI,Corporate,1986,44,(377)-316-4814,firm325.com,Michigan State Bar - dir.michbar.org
MI456967,Legal Group,Springfield,Lenawee,MI,Civil,1977,48,(411)-552-4088,firm514.com,Michigan State Bar - dir.michbar.org
MI361432,Miller Johnson - Lenawee Office,Springfield,Lenawee,MI,Multi-specialty,2019,40,(522)-986-8490,firm292.com,Michigan State Bar - dir.michbar.org
MI254945,Partners,Springfield,Lenawee,MI,Multi-specialty,1972,5,(249)-972-4654,law2.com,Michigan State Bar - dir.michbar.org
MI530949,Plunkett Cooney - Lenawee Office,Springfield,Lenawee,MI,Corporate,1982,49,(503)-812-3321,law207.com,Michigan State Bar - dir.michbar.org
MI571023,Rodriguez & Associates,Springfield,Lenawee,MI,Civil,1987,2,(291)-405-6823,law881.com,Michigan State Bar - dir.michbar.org
MI111231,Warner Norcross & Judd - Lenawee Office,Springfield,Lenawee,MI,Multi-specialty,1968,18,(230)-426-8705,law290.com,Michigan State Bar - dir.michbar.org
MI551249,Associates,Springfield,Livingston,MI,Civil,1955,43,(692)-889-4633,legal496.com,Michigan State Bar - dir.michbar.org
MI586493,Braun Kendrick Finkbeiner - Livingston Office,Springfield,Livingston,MI,General,1961,26,(355)-943-1087,law645.com,Michigan State Bar - dir.michbar.org
MI457967,"Jaffe, Raitt, Heuer & Weiss - Livingston Office",Springfield,Livingston,MI,Civil,2007,35,(205)-796-8917,legal435.com,Michigan State Bar - dir.michbar.org
MI511457,Kitch Drutchas Wagner - Livingston Office,Springfield,Livingston,MI,General,1962,39,(812)-691-3780,law941.com,Michigan State Bar - dir.michbar.org
MI182743,Law Firm,Springfield,Livingston,MI,General,1975,6,(985)-385-9190,firm864.com,Michigan State Bar - dir.michbar.org
MI253236,Legal Group,Springfield,Livingston,MI,General,2008,2,(745)-420-2870,legal345.com,Michigan State Bar - dir.michbar.org
MI106864,Partners,Springfield,Livingston,MI,Corporate,2005,23,(557)-846-9211,firm278.com,Michigan State Bar - dir.michbar.org
MI147588,Rodriguez & Associates,Springfield,Livingston,MI,Civil,2003,32,(651)-906-1958,law27.com,Michigan State Bar - dir.michbar.org
MI870173,Smith & Associates,Springfield,Livingston,MI,Family,2010,12,(698)-264-6519,legal855.com,Michigan State Bar - dir.michbar.org
MI936951,Williams & Associates,Springfield,Livingston,MI,Real Estate,2012,31,(597)-231-7506,firm25.com,Michigan State Bar - dir.michbar.org
MI973609,Associates,Springfield,Luce,MI,Litigation,1961,12,(203)-805-2421,legal780.com,Michigan State Bar - dir.michbar.org
MI139326,Fraser Trebilcock - Luce Office,Springfield,Luce,MI,Real Estate,2017,14,(470)-476-9303,firm197.com,Michigan State Bar - dir.michbar.org
MI863810,Partners,Springfield,Luce,MI,Litigation,1971,47,(957)-336-1060,law99.com,Michigan State Bar - dir.michbar.org
MI270314,Rodriguez & Associates,Springfield,Luce,MI,Real Estate,1976,13,(545)-708-1651,firm301.com,Michigan State Bar - dir.michbar.org
MI802815,Sinas Dramis Busema - Luce Office,Springfield,Luce,MI,Civil,1986,15,(395)-949-8539,legal649.com,Michigan State Bar - dir.michbar.org
MI720237,Smith & Associates,Springfield,Luce,MI,Civil,2014,41,(945)-901-3671,legal616.com,Michigan State Bar - dir.michbar.org
MI990369,Williams & Associates,Springfield,Luce,MI,Family,1951,3,(371)-233-2847,firm479.com,Michigan State Bar - dir.michbar.org
MI136402,Brown & Associates,Springfield,Mackinac,MI,Family,1963,8,(797)-794-4865,law8.com,Michigan State Bar - dir.michbar.org
MI320377,Garcia & Associates,Springfield,Mackinac,MI,Litigation,2016,28,(726)-917-4951,legal75.com,Michigan State Bar - dir.michbar.org
MI762099,Johnson & Associates,Springfield,Mackinac,MI,Real Estate,1962,39,(401)-253-9316,firm23.com,Michigan State Bar - dir.michbar.org
MI164814,Jones & Associates,Springfield,Mackinac,MI,Real Estate,1981,19,(643)-864-1764,law271.com,Michigan State Bar - dir.michbar.org
MI880580,Law Firm,Springfield,Mackinac,MI,Corporate,1955,7,(567)-997-8954,legal775.com,Michigan State Bar - dir.michbar.org
MI731170,Legal Group,Springfield,Mackinac,MI,Civil,1975,30,(426)-411-6327,legal273.com,Michigan State Bar - dir.michbar.org
MI953955,"Miller, Canfield, Paddock and Stone, PLC - Mackinac Office",Springfield,Mackinac,MI,Family,2010,7,(378)-821-7110,law149.com,Michigan State Bar - dir.michbar.org
MI706925,Partners,Springfield,Mackinac,MI,Litigation,1971,5,(957)-961-1273,firm891.com,Michigan State Bar - dir.michbar.org
MI163821,Smith & Associates,Springfield,Mackinac,MI,Civil,1986,25,(647)-592-2202,legal865.com,Michigan State Bar - dir.michbar.org
MI525193,Brown & Associates,Springfield,Macomb,MI,Family,2020,33,(382)-813-4599,firm499.com,Michigan State Bar - dir.michbar.org
MI724890,Butzel Long - Macomb Office,Springfield,Macomb,MI,General,2016,14,(948)-883-1784,firm111.com,Michigan State Bar - dir.michbar.org
MI405558,Clark Hill - Macomb Office,Springfield,Macomb,MI,General,1960,30,(564)-267-7322,firm237.com,Michigan State Bar - dir.michbar.org
MI122981,Davis & Associates,Springfield,Macomb,MI,Corporate,1999,37,(919)-882-5696,firm97.com,Michigan State Bar - dir.michbar.org
MI193297,Fraser Trebilcock - Macomb Office,Springfield,Macomb,MI,Multi-specialty,1968,32,(750)-394-7969,firm812.com,Michigan State Bar - dir.michbar.org
MI282007,Garcia & Associates,Springfield,Macomb,MI,Litigation,2006,6,(373)-703-5931,law525.com,Michigan State Bar - dir.michbar.org
MI356693,"Jaffe, Raitt, Heuer & Weiss - Macomb Office",Springfield,Macomb,MI,Family,1967,43,(486)-222-8646,legal476.com,Michigan State Bar - dir.michbar.org
MI682388,Johnson & Associates,Springfield,Macomb,MI,Litigation,2001,28,(769)-264-4973,legal904.com,Michigan State Bar - dir.michbar.org
MI545044,Law Firm,Springfield,Macomb,MI,Multi-specialty,1993,40,(392)-673-2926,legal497.com,Michigan State Bar - dir.michbar.org
MI378816,Legal Group,Springfield,Macomb,MI,Civil,1965,13,(897)-356-4261,law47.com,Michigan State Bar - dir.michbar.org
MI944384,Williams & Associates,Springfield,Macomb,MI,Family,2020,26,(744)-585-1961,firm877.com,Michigan State Bar - dir.michbar.org
MI726687,Associates,Springfield,Manistee,MI,Civil,1956,27,(947)-662-4016,law880.com,Michigan State Bar - dir.michbar.org
MI654011,Clark Hill - Manistee Office,Springfield,Manistee,MI,General,1981,20,(490)-441-7596,legal508.com,Michigan State Bar - dir.michbar.org
MI633340,Counsel,Springfield,Manistee,MI,Multi-specialty,1962,36,(935)-913-6354,firm279.com,Michigan State Bar - dir.michbar.org
MI467896,Davis & Associates,Springfield,Manistee,MI,Litigation,1981,23,(862)-936-1124,law820.com,Michigan State Bar - dir.michbar.org
MI957841,Dykema - Manistee Office,Springfield,Manistee,MI,General,1959,18,(399)-214-1038,firm593.com,Michigan State Bar - dir.michbar.org
MI110456,Garan Lucow Miller - Manistee Office,Springfield,Manistee,MI,Civil,1955,26,(215)-215-6691,law295.com,Michigan State Bar - dir.michbar.org
MI695219,Garcia & Associates,Springfield,Manistee,MI,Civil,1986,17,(544)-430-9389,law97.com,Michigan State Bar - dir.michbar.org
MI273751,Honigman - Manistee Office,Springfield,Manistee,MI,Multi-specialty,1990,17,(961)-826-9383,firm228.com,Michigan State Bar - dir.michbar.org
MI123192,Johnson & Associates,Springfield,Manistee,MI,Real Estate,1982,8,(351)-280-5629,legal490.com,Michigan State Bar - dir.michbar.org
MI903350,Legal Group,Springfield,Manistee,MI,Civil,1953,27,(551)-624-3106,law147.com,Michigan State Bar - dir.michbar.org
MI669994,Miller & Associates,Springfield,Manistee,MI,General,1952,30,(386)-916-8708,law751.com,Michigan State Bar - dir.michbar.org
MI904248,Plunkett Cooney - Manistee Office,Springfield,Manistee,MI,Real Estate,1988,22,(978)-907-4933,firm428.com,Michigan State Bar - dir.michbar.org
MI965713,Williams & Associates,Springfield,Manistee,MI,Multi-specialty,1988,32,(856)-683-5418,legal958.com,Michigan State Bar - dir.michbar.org
MI792900,Associates,Springfield,Marquette,MI,Corporate,1975,14,(974)-788-5745,law532.com,Michigan State Bar - dir.michbar.org
MI748720,Bodman - Marquette Office,Springfield,Marquette,MI,Corporate,1981,44,(770)-270-7812,law73.com,Michigan State Bar - dir.michbar.org
MI372939,Davis & Associates,Springfield,Marquette,MI,Litigation,1981,33,(718)-458-5051,law985.com,Michigan State Bar - dir.michbar.org
MI326044,Dickinson Wright - Marquette Office,Springfield,Marquette,MI,Corporate,1977,4,(441)-637-4330,firm173.com,Michigan State Bar - dir.michbar.org
MI408779,Garcia & Associates,Springfield,Marquette,MI,Multi-specialty,1957,28,(700)-483-5641,law560.com,Michigan State Bar - dir.michbar.org
MI543930,Johnson & Associates,Springfield,Marquette,MI,Real Estate,1950,14,(390)-593-1519,firm265.com,Michigan State Bar - dir.michbar.org
MI330085,Legal Group,Springfield,Marquette,MI,Real Estate,2009,24,(253)-354-3080,firm391.com,Michigan State Bar - dir.michbar.org
MI105613,Varnum - Marquette Office,Springfield,Marquette,MI,General,1999,24,(671)-283-5100,firm769.com,Michigan State Bar - dir.michbar.org
MI709784,Warner Norcross & Judd - Marquette Office,Springfield,Marquette,MI,Corporate,2017,49,(672)-621-6850,firm701.com,Michigan State Bar - dir.michbar.org
