firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,avvo_rating,google_rating,firm_type,status
CA-000361,Lee Attorneys,Fontana,San Bernardino,CA,Criminal Law; White Collar Crime,2001,48,(559) 555-1361,https://leeattorneys.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Mid-Size (11-50),ACTIVE
CA-000362,The Taylor Associates,Fontana,San Bernardino,CA,Immigration Law; Visa Matters,2002,14,(510) 555-1362,https://thetaylorassociates.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Boutique,ACTIVE
CA-000363,"Harris, Cooper & Thomas",Fontana,San Bernardino,CA,Bankruptcy; Debt Relief,2003,10,(650) 555-1363,https://harriscooperandthomas.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Small Firm (2-10),ACTIVE
CA-000364,The Lopez Counsel,Modesto,Stanislaus,CA,Litigation; Civil Litigation; Trial Law,2004,3,(858) 555-1364,https://thelopezcounsel.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Boutique,ACTIVE
CA-000365,"Kim, Morgan & White",Modesto,Stanislaus,CA,Employment Law; HR Compliance,2005,7,(714) 555-1365,https://kimmorganandwhite.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Small Firm (2-10),ACTIVE
CA-000366,Jackson-Smith Partners,Modesto,Stanislaus,CA,Real Estate; Property Law,2006,65,(213) 555-1366,https://jacksonsmithpartners.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Large (50-200),ACTIVE
CA-000367,Moore & Miller Attorneys,Modesto,Stanislaus,CA,Family Law; Divorce; Custody,2007,1,(818) 555-1367,https://mooreandmillerattorneys.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Solo Practice,ACTIVE
CA-000368,Nelson Associates,Modesto,Stanislaus,CA,Criminal Law; White Collar Crime,2008,14,(559) 555-1368,https://nelsonassociates.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Mid-Size (11-50),ACTIVE
CA-000369,The Campbell LLC,Modesto,Stanislaus,CA,Immigration Law; Visa Matters,2009,12,(510) 555-1369,https://thecampbellllc.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Boutique,ACTIVE
CA-000370,"Collins, Young & Lee",Modesto,Stanislaus,CA,Bankruptcy; Debt Relief,2010,9,(650) 555-1370,https://collinsyoungandlee.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Small Firm (2-10),ACTIVE
CA-000371,Cook-Phillips Law Group,Modesto,Stanislaus,CA,Environmental Law; Compliance,2011,179,(909) 555-1371,https://cookphillipslawgroup.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Large (50-200),ACTIVE
CA-000372,Cooper & Reeves LLP,Modesto,Stanislaus,CA,Estate Planning; Probate,2012,1,(619) 555-1372,https://cooperandreevesllp.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Solo Practice,ACTIVE
CA-000373,Smith Legal,Modesto,Stanislaus,CA,Securities Law; Compliance; Enforcement,2013,44,(949) 555-1373,https://smithlegal.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Mid-Size (11-50),ACTIVE
CA-000374,The Jones Counsel,Modesto,Stanislaus,CA,Entertainment Law; Media & Broadcasting,2014,5,(562) 555-1374,https://thejonescounsel.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Boutique,ACTIVE
CA-000375,"Rodriguez, Davis & Miller",Modesto,Stanislaus,CA,Healthcare Law; Medical Malpractice,2015,2,(323) 555-1375,https://rodriguezdavisandmiller.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Small Firm (2-10),ACTIVE
CA-000376,Gonzalez-Lee Partners,Modesto,Stanislaus,CA,Personal Injury; Wrongful Death,2016,181,(661) 555-1376,https://gonzalezleepartners.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Large (50-200),ACTIVE
CA-000377,Anderson & Jackson Attorneys,Modesto,Stanislaus,CA,Corporate Law; Business Formation,2017,1,(831) 555-1377,https://andersonandjacksonattorneys.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Solo Practice,ACTIVE
CA-000378,Miller-Lopez Attorneys,Moreno Valley,Riverside,CA,Environmental Law; Compliance,2018,71,(909) 555-1378,https://millerlopezattorneys.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Large (50-200),ACTIVE
CA-000379,Hernandez & Taylor Legal,Moreno Valley,Riverside,CA,Estate Planning; Probate,2019,1,(619) 555-1379,https://hernandezandtaylorlegal.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Solo Practice,ACTIVE
CA-000380,Chen Counsel,Moreno Valley,Riverside,CA,Securities Law; Compliance; Enforcement,2020,22,(949) 555-1380,https://chencounsel.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Mid-Size (11-50),ACTIVE
CA-000381,The Thomas PLLC,Moreno Valley,Riverside,CA,Entertainment Law; Media & Broadcasting,2021,4,(562) 555-1381,https://thethomaspllc.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Boutique,ACTIVE
CA-000382,"Martin, Collins & Johnson",Moreno Valley,Riverside,CA,Healthcare Law; Medical Malpractice,2022,3,(323) 555-1382,https://martincollinsandjohnson.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Small Firm (2-10),ACTIVE
CA-000383,Adams-Morgan LLP,Moreno Valley,Riverside,CA,Personal Injury; Wrongful Death,2023,111,(661) 555-1383,https://adamsmorganllp.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Large (50-200),ACTIVE
CA-000384,Phillips & Smith Associates,Moreno Valley,Riverside,CA,Corporate Law; Business Formation,2024,1,(831) 555-1384,https://phillipsandsmithassociates.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Solo Practice,ACTIVE
CA-000385,Edwards LLC,Moreno Valley,Riverside,CA,Intellectual Property; Patent Law,1970,36,(415) 555-1385,https://edwardsllc.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Mid-Size (11-50),ACTIVE
CA-000386,The Murphy Law Firm,Moreno Valley,Riverside,CA,Litigation; Civil Litigation; Trial Law,1971,4,(805) 555-1386,https://themurphylawfirm.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Boutique,ACTIVE
CA-000387,"Peterson, Thomas & Morgan",Moreno Valley,Riverside,CA,Employment Law; HR Compliance,1972,5,(760) 555-1387,https://petersonthomasandmorgan.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Small Firm (2-10),ACTIVE
CA-000388,Howard-Young Attorneys,Moreno Valley,Riverside,CA,Real Estate; Property Law,1973,199,(858) 555-1388,https://howardyoungattorneys.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Large (50-200),ACTIVE
CA-000389,Brown & Phillips Legal,Moreno Valley,Riverside,CA,Family Law; Divorce; Custody,1974,1,(714) 555-1389,https://brownandphillipslegal.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Solo Practice,ACTIVE
CA-000390,Davis Counsel,Moreno Valley,Riverside,CA,Criminal Law; White Collar Crime,1975,49,(213) 555-1390,https://daviscounsel.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Mid-Size (11-50),ACTIVE
CA-000391,The Lopez PLLC,Moreno Valley,Riverside,CA,Immigration Law; Visa Matters,1976,3,(818) 555-1391,https://thelopezpllc.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Boutique,ACTIVE
CA-000392,Johnson Law Firm,Daly City,San Mateo,CA,Intellectual Property; Patent Law,1977,50,(415) 555-1392,https://johnsonlawfirm.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Mid-Size (11-50),ACTIVE
CA-000393,The Garcia Partners,Daly City,San Mateo,CA,Litigation; Civil Litigation; Trial Law,1978,4,(805) 555-1393,https://thegarciapartners.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Boutique,ACTIVE
CA-000394,"Martinez, Howard & Reeves",Daly City,San Mateo,CA,Employment Law; HR Compliance,1979,8,(760) 555-1394,https://martinezhowardandreeves.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Small Firm (2-10),ACTIVE
CA-000395,Lee-Garcia Associates,Daly City,San Mateo,CA,Real Estate; Property Law,1980,200,(858) 555-1395,https://leegarciaassociates.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Large (50-200),ACTIVE
CA-000396,Taylor & Lopez Counsel,Daly City,San Mateo,CA,Family Law; Divorce; Custody,1981,1,(714) 555-1396,https://taylorandlopezcounsel.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Solo Practice,ACTIVE
CA-000397,Harris PLLC,Daly City,San Mateo,CA,Criminal Law; White Collar Crime,1982,47,(213) 555-1397,https://harrispllc.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Mid-Size (11-50),ACTIVE
CA-000398,The Green Law Group,Daly City,San Mateo,CA,Immigration Law; Visa Matters,1983,11,(818) 555-1398,https://thegreenlawgroup.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Boutique,ACTIVE
CA-000399,"Roberts, Roberts & Roberts",Daly City,San Mateo,CA,Bankruptcy; Debt Relief,1984,7,(559) 555-1399,https://robertsrobertsandroberts.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Small Firm (2-10),ACTIVE
CA-000400,Evans-Collins Legal,Daly City,San Mateo,CA,Environmental Law; Compliance,1985,117,(510) 555-1400,https://evanscollinslegal.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Large (50-200),ACTIVE
CA-000401,Morris & Morgan LLC,Daly City,San Mateo,CA,Estate Planning; Probate,1986,1,(650) 555-1401,https://morrisandmorganllc.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Solo Practice,ACTIVE
CA-000402,Morgan Law Firm,Daly City,San Mateo,CA,Securities Law; Compliance; Enforcement,1987,24,(909) 555-1402,https://morganlawfirm.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Mid-Size (11-50),ACTIVE
CA-000403,The Bell Partners,Daly City,San Mateo,CA,Entertainment Law; Media & Broadcasting,1988,13,(619) 555-1403,https://thebellpartners.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Boutique,ACTIVE
CA-000404,"Williams, Gonzalez & Martin",Daly City,San Mateo,CA,Healthcare Law; Medical Malpractice,1989,7,(949) 555-1404,https://williamsgonzalezandmartin.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Small Firm (2-10),ACTIVE
CA-000405,Miller-Thomas Associates,Daly City,San Mateo,CA,Personal Injury; Wrongful Death,1990,112,(562) 555-1405,https://millerthomasassociates.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Large (50-200),ACTIVE
CA-000406,"Cooper, Hernandez & Young",San Bernardino,San Bernardino,CA,Bankruptcy; Debt Relief,1991,6,(559) 555-1406,https://cooperhernandezandyoung.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Small Firm (2-10),ACTIVE
CA-000407,Smith-Anderson Counsel,San Bernardino,San Bernardino,CA,Environmental Law; Compliance,1992,152,(510) 555-1407,https://smithandersoncounsel.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Large (50-200),ACTIVE
CA-000408,Jones & Martin Law Firm,San Bernardino,San Bernardino,CA,Estate Planning; Probate,1993,1,(650) 555-1408,https://jonesandmartinlawfirm.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Solo Practice,ACTIVE
CA-000409,Rodriguez Partners,San Bernardino,San Bernardino,CA,Securities Law; Compliance; Enforcement,1994,19,(909) 555-1409,https://rodriguezpartners.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Mid-Size (11-50),ACTIVE
CA-000410,The Gonzalez LLP,San Bernardino,San Bernardino,CA,Entertainment Law; Media & Broadcasting,1995,13,(619) 555-1410,https://thegonzalezllp.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Boutique,ACTIVE
CA-000411,"Anderson, Rogers & Taylor",San Bernardino,San Bernardino,CA,Healthcare Law; Medical Malpractice,1996,6,(949) 555-1411,https://andersonrogersandtaylor.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Small Firm (2-10),ACTIVE
CA-000412,White-Howard LLC,San Bernardino,San Bernardino,CA,Personal Injury; Wrongful Death,1997,168,(562) 555-1412,https://whitehowardllc.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Large (50-200),ACTIVE
CA-000413,Young & Garcia PLLC,San Bernardino,San Bernardino,CA,Corporate Law; Business Formation,1998,1,(323) 555-1413,https://youngandgarciapllc.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Solo Practice,ACTIVE
CA-000414,Carter Law Group,San Bernardino,San Bernardino,CA,Intellectual Property; Patent Law,1999,31,(661) 555-1414,https://carterlawgroup.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Mid-Size (11-50),ACTIVE
CA-000415,The Parker Attorneys,San Bernardino,San Bernardino,CA,Litigation; Civil Litigation; Trial Law,2000,15,(831) 555-1415,https://theparkerattorneys.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Boutique,ACTIVE
CA-000416,"Reeves, Moore & Hernandez",San Bernardino,San Bernardino,CA,Employment Law; HR Compliance,2001,3,(415) 555-1416,https://reevesmooreandhernandez.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Small Firm (2-10),ACTIVE
CA-000417,Rogers-Roberts Counsel,San Bernardino,San Bernardino,CA,Real Estate; Property Law,2002,53,(805) 555-1417,https://rogersrobertscounsel.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Large (50-200),ACTIVE
CA-000418,Reed & Collins Law Firm,San Bernardino,San Bernardino,CA,Family Law; Divorce; Custody,2003,1,(760) 555-1418,https://reedandcollinslawfirm.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Solo Practice,ACTIVE
CA-000419,Johnson Partners,San Bernardino,San Bernardino,CA,Criminal Law; White Collar Crime,2004,40,(858) 555-1419,https://johnsonpartners.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Mid-Size (11-50),ACTIVE
CA-000420,Murphy & Evans Law Group,Hayward,Alameda,CA,Corporate Law; Business Formation,2005,1,(323) 555-1420,https://murphyandevanslawgroup.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Solo Practice,ACTIVE
CA-000421,Peterson Attorneys,Hayward,Alameda,CA,Intellectual Property; Patent Law,2006,50,(661) 555-1421,https://petersonattorneys.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Mid-Size (11-50),ACTIVE
CA-000422,The Howard Associates,Hayward,Alameda,CA,Litigation; Civil Litigation; Trial Law,2007,12,(831) 555-1422,https://thehowardassociates.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Boutique,ACTIVE
CA-000423,"Brown, Jones & Garcia",Hayward,Alameda,CA,Employment Law; HR Compliance,2008,3,(415) 555-1423,https://brownjonesandgarcia.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Small Firm (2-10),ACTIVE
CA-000424,Davis-Hernandez PLLC,Hayward,Alameda,CA,Real Estate; Property Law,2009,69,(805) 555-1424,https://davishernandezpllc.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Large (50-200),ACTIVE
CA-000425,Lopez & Anderson Partners,Hayward,Alameda,CA,Family Law; Divorce; Custody,2010,1,(760) 555-1425,https://lopezandandersonpartners.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Solo Practice,ACTIVE
CA-000426,Kim LLP,Hayward,Alameda,CA,Criminal Law; White Collar Crime,2011,45,(858) 555-1426,https://kimllp.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Mid-Size (11-50),ACTIVE
CA-000427,The Jackson Legal,Hayward,Alameda,CA,Immigration Law; Visa Matters,2012,6,(714) 555-1427,https://thejacksonlegal.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Boutique,ACTIVE
CA-000428,"Moore, Edwards & Bell",Hayward,Alameda,CA,Bankruptcy; Debt Relief,2013,10,(213) 555-1428,https://mooreedwardsandbell.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Small Firm (2-10),ACTIVE
CA-000429,Nelson-Rogers Law Firm,Hayward,Alameda,CA,Environmental Law; Compliance,2014,118,(818) 555-1429,https://nelsonrogerslawfirm.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Large (50-200),ACTIVE
CA-000430,Campbell & Howard Law Group,Hayward,Alameda,CA,Estate Planning; Probate,2015,1,(559) 555-1430,https://campbellandhowardlawgroup.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Solo Practice,ACTIVE
CA-000431,Collins Attorneys,Hayward,Alameda,CA,Securities Law; Compliance; Enforcement,2016,19,(510) 555-1431,https://collinsattorneys.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Mid-Size (11-50),ACTIVE
CA-000432,The Cook Associates,Hayward,Alameda,CA,Entertainment Law; Media & Broadcasting,2017,8,(650) 555-1432,https://thecookassociates.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Boutique,ACTIVE
CA-000433,"Cooper, Taylor & Murphy",Hayward,Alameda,CA,Healthcare Law; Medical Malpractice,2018,3,(909) 555-1433,https://coopertaylorandmurphy.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Small Firm (2-10),ACTIVE
CA-000434,The Evans Counsel,Fremont,Alameda,CA,Immigration Law; Visa Matters,2019,6,(714) 555-1434,https://theevanscounsel.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Boutique,ACTIVE
CA-000435,"Morris, Kim & Rogers",Fremont,Alameda,CA,Bankruptcy; Debt Relief,2020,7,(213) 555-1435,https://morriskimandrogers.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Small Firm (2-10),ACTIVE
CA-000436,Morgan-Harris Partners,Fremont,Alameda,CA,Environmental Law; Compliance,2021,123,(818) 555-1436,https://morganharrispartners.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Large (50-200),ACTIVE
CA-000437,Bell & Nelson Attorneys,Fremont,Alameda,CA,Estate Planning; Probate,2022,1,(559) 555-1437,https://bellandnelsonattorneys.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Solo Practice,ACTIVE
CA-000438,Williams Associates,Fremont,Alameda,CA,Securities Law; Compliance; Enforcement,2023,21,(510) 555-1438,https://williamsassociates.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Mid-Size (11-50),ACTIVE
CA-000439,The Miller LLC,Fremont,Alameda,CA,Entertainment Law; Media & Broadcasting,2024,10,(650) 555-1439,https://themillerllc.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Boutique,ACTIVE
CA-000440,"Hernandez, Bell & Evans",Fremont,Alameda,CA,Healthcare Law; Medical Malpractice,1970,10,(909) 555-1440,https://hernandezbellandevans.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Small Firm (2-10),ACTIVE
CA-000441,Chen-Jones Law Group,Fremont,Alameda,CA,Personal Injury; Wrongful Death,1971,128,(619) 555-1441,https://chenjoneslawgroup.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Large (50-200),ACTIVE
CA-000442,Thomas & Hernandez LLP,Fremont,Alameda,CA,Corporate Law; Business Formation,1972,1,(949) 555-1442,https://thomasandhernandezllp.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Solo Practice,ACTIVE
CA-000443,Martin Legal,Fremont,Alameda,CA,Intellectual Property; Patent Law,1973,50,(562) 555-1443,https://martinlegal.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Mid-Size (11-50),ACTIVE
CA-000444,The Adams Counsel,Fremont,Alameda,CA,Litigation; Civil Litigation; Trial Law,1974,15,(323) 555-1444,https://theadamscounsel.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Boutique,ACTIVE
CA-000445,"Phillips, Carter & Adams",Fremont,Alameda,CA,Employment Law; HR Compliance,1975,10,(661) 555-1445,https://phillipscarterandadams.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Small Firm (2-10),ACTIVE
CA-000446,Edwards-Edwards Partners,Fremont,Alameda,CA,Real Estate; Property Law,1976,53,(831) 555-1446,https://edwardsedwardspartners.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Large (50-200),ACTIVE
CA-000447,Murphy & Rogers Attorneys,Fremont,Alameda,CA,Family Law; Divorce; Custody,1977,1,(415) 555-1447,https://murphyandrogersattorneys.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Solo Practice,ACTIVE
CA-000448,Carter-Parker Attorneys,Santa Rosa,Sonoma,CA,Personal Injury; Wrongful Death,1978,192,(619) 555-1448,https://carterparkerattorneys.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Large (50-200),ACTIVE
CA-000449,Parker & Murphy Legal,Santa Rosa,Sonoma,CA,Corporate Law; Business Formation,1979,1,(949) 555-1449,https://parkerandmurphylegal.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Solo Practice,ACTIVE
CA-000450,Reeves Counsel,Santa Rosa,Sonoma,CA,Intellectual Property; Patent Law,1980,30,(562) 555-1450,https://reevescounsel.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Mid-Size (11-50),ACTIVE
CA-000451,The Rogers PLLC,Santa Rosa,Sonoma,CA,Litigation; Civil Litigation; Trial Law,1981,13,(323) 555-1451,https://therogerspllc.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Boutique,ACTIVE
CA-000452,"Reed, Martinez & Harris",Santa Rosa,Sonoma,CA,Employment Law; HR Compliance,1982,3,(661) 555-1452,https://reedmartinezandharris.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Small Firm (2-10),ACTIVE
CA-000453,Johnson-Kim LLP,Santa Rosa,Sonoma,CA,Real Estate; Property Law,1983,85,(831) 555-1453,https://johnsonkimllp.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Large (50-200),ACTIVE
CA-000454,Garcia & Harris Associates,Santa Rosa,Sonoma,CA,Family Law; Divorce; Custody,1984,1,(415) 555-1454,https://garciaandharrisassociates.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Solo Practice,ACTIVE
CA-000455,Martinez LLC,Santa Rosa,Sonoma,CA,Criminal Law; White Collar Crime,1985,27,(805) 555-1455,https://martinezllc.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Mid-Size (11-50),ACTIVE
CA-000456,The Lee Law Firm,Santa Rosa,Sonoma,CA,Immigration Law; Visa Matters,1986,4,(760) 555-1456,https://theleelawfirm.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Boutique,ACTIVE
CA-000457,"Taylor, Cook & Chen",Santa Rosa,Sonoma,CA,Bankruptcy; Debt Relief,1987,3,(858) 555-1457,https://taylorcookandchen.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Small Firm (2-10),ACTIVE
CA-000458,Harris-Bell Attorneys,Santa Rosa,Sonoma,CA,Environmental Law; Compliance,1988,192,(714) 555-1458,https://harrisbellattorneys.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Large (50-200),ACTIVE
CA-000459,Green & Jones Legal,Santa Rosa,Sonoma,CA,Estate Planning; Probate,1989,1,(213) 555-1459,https://greenandjoneslegal.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Solo Practice,ACTIVE
CA-000460,Roberts Counsel,Santa Rosa,Sonoma,CA,Securities Law; Compliance; Enforcement,1990,20,(818) 555-1460,https://robertscounsel.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Mid-Size (11-50),ACTIVE
CA-000461,The Evans PLLC,Santa Rosa,Sonoma,CA,Entertainment Law; Media & Broadcasting,1991,7,(559) 555-1461,https://theevanspllc.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Boutique,ACTIVE
CA-000462,Moore Law Firm,Berkeley,Alameda,CA,Criminal Law; White Collar Crime,1992,29,(805) 555-1462,https://moorelawfirm.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Mid-Size (11-50),ACTIVE
CA-000463,The Nelson Partners,Berkeley,Alameda,CA,Immigration Law; Visa Matters,1993,12,(760) 555-1463,https://thenelsonpartners.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Boutique,ACTIVE
CA-000464,"Campbell, White & Martinez",Berkeley,Alameda,CA,Bankruptcy; Debt Relief,1994,5,(858) 555-1464,https://campbellwhiteandmartinez.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Small Firm (2-10),ACTIVE
CA-000465,Collins-Adams Associates,Berkeley,Alameda,CA,Environmental Law; Compliance,1995,138,(714) 555-1465,https://collinsadamsassociates.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Large (50-200),ACTIVE
CA-000466,Cook & Parker Counsel,Berkeley,Alameda,CA,Estate Planning; Probate,1996,1,(213) 555-1466,https://cookandparkercounsel.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Solo Practice,ACTIVE
CA-000467,Cooper PLLC,Berkeley,Alameda,CA,Securities Law; Compliance; Enforcement,1997,24,(818) 555-1467,https://cooperpllc.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Mid-Size (11-50),ACTIVE
CA-000468,The Smith Law Group,Berkeley,Alameda,CA,Entertainment Law; Media & Broadcasting,1998,13,(559) 555-1468,https://thesmithlawgroup.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Boutique,ACTIVE
CA-000469,"Jones, Brown & Williams",Berkeley,Alameda,CA,Healthcare Law; Medical Malpractice,1999,6,(510) 555-1469,https://jonesbrownandwilliams.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Small Firm (2-10),ACTIVE
CA-000470,Rodriguez-Martinez Legal,Berkeley,Alameda,CA,Personal Injury; Wrongful Death,2000,180,(650) 555-1470,https://rodriguezmartinezlegal.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Large (50-200),ACTIVE
CA-000471,Gonzalez & Kim LLC,Berkeley,Alameda,CA,Corporate Law; Business Formation,2001,1,(909) 555-1471,https://gonzalezandkimllc.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Solo Practice,ACTIVE
CA-000472,Anderson Law Firm,Berkeley,Alameda,CA,Intellectual Property; Patent Law,2002,42,(619) 555-1472,https://andersonlawfirm.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Mid-Size (11-50),ACTIVE
CA-000473,The White Partners,Berkeley,Alameda,CA,Litigation; Civil Litigation; Trial Law,2003,7,(949) 555-1473,https://thewhitepartners.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Boutique,ACTIVE
CA-000474,"Young, Evans & Peterson",Berkeley,Alameda,CA,Employment Law; HR Compliance,2004,2,(562) 555-1474,https://youngevansandpeterson.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Small Firm (2-10),ACTIVE
CA-000475,Carter-Cook Associates,Berkeley,Alameda,CA,Real Estate; Property Law,2005,74,(323) 555-1475,https://cartercookassociates.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Large (50-200),ACTIVE
CA-000476,"Thomas, Campbell & Reed",Davis,Yolo,CA,Healthcare Law; Medical Malpractice,2006,8,(510) 555-1476,https://thomascampbellandreed.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Small Firm (2-10),ACTIVE
CA-000477,Martin-Morris Counsel,Davis,Yolo,CA,Personal Injury; Wrongful Death,2007,121,(650) 555-1477,https://martinmorriscounsel.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Large (50-200),ACTIVE
CA-000478,Adams & Cooper Law Firm,Davis,Yolo,CA,Corporate Law; Business Formation,2008,1,(909) 555-1478,https://adamsandcooperlawfirm.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Solo Practice,ACTIVE
CA-000479,Phillips Partners,Davis,Yolo,CA,Intellectual Property; Patent Law,2009,13,(619) 555-1479,https://phillipspartners.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Mid-Size (11-50),ACTIVE
CA-000480,The Edwards LLP,Davis,Yolo,CA,Litigation; Civil Litigation; Trial Law,2010,3,(949) 555-1480,https://theedwardsllp.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Boutique,ACTIVE
